hour,zone,total_ridership
2025-01-07 14:00:00.000000 UTC,Outside,169413
2025-01-07 15:00:00.000000 UTC,Inside,58190
2025-01-07 15:00:00.000000 UTC,Outside,220646
2025-01-07 16:00:00.000000 UTC,Inside,75422
2025-01-07 16:00:00.000000 UTC,Outside,249634
2025-01-07 17:00:00.000000 UTC,Inside,115357
2025-01-07 17:00:00.000000 UTC,Outside,311190
2025-01-07 18:00:00.000000 UTC,Inside,80147
2025-01-07 18:00:00.000000 UTC,Outside,215326
2025-01-07 19:00:00.000000 UTC,Inside,42423
2025-01-07 19:00:00.000000 UTC,Outside,121729
2025-01-07 20:00:00.000000 UTC,Inside,28029
2025-01-07 20:00:00.000000 UTC,Outside,82478
2025-01-07 21:00:00.000000 UTC,Inside,26172
2025-01-07 21:00:00.000000 UTC,Outside,65969
2025-01-07 22:00:00.000000 UTC,Inside,18537
2025-01-07 22:00:00.000000 UTC,Outside,46695
2025-01-07 23:00:00.000000 UTC,Inside,9603
2025-01-07 23:00:00.000000 UTC,Outside,28341
2025-01-08 00:00:00.000000 UTC,Inside,5442
2025-01-08 00:00:00.000000 UTC,Outside,14417
2025-01-08 01:00:00.000000 UTC,Inside,1699
2025-01-08 01:00:00.000000 UTC,Outside,5524
2025-01-08 02:00:00.000000 UTC,Inside,881
2025-01-08 02:00:00.000000 UTC,Outside,3848
2025-01-08 03:00:00.000000 UTC,Inside,727
2025-01-08 03:00:00.000000 UTC,Outside,5441
2025-01-08 04:00:00.000000 UTC,Inside,1243
2025-01-08 04:00:00.000000 UTC,Outside,16822
2025-01-08 05:00:00.000000 UTC,Inside,6435
2025-01-08 05:00:00.000000 UTC,Outside,58826
2025-01-08 06:00:00.000000 UTC,Inside,19826
2025-01-08 06:00:00.000000 UTC,Outside,133808
2025-01-08 07:00:00.000000 UTC,Inside,44594
2025-01-08 07:00:00.000000 UTC,Outside,281282
2025-01-08 08:00:00.000000 UTC,Inside,70448
2025-01-08 08:00:00.000000 UTC,Outside,340516
2025-01-08 09:00:00.000000 UTC,Inside,46618
2025-01-08 09:00:00.000000 UTC,Outside,198968
2025-01-08 10:00:00.000000 UTC,Inside,26597
2025-01-08 10:00:00.000000 UTC,Outside,121588
2025-01-08 11:00:00.000000 UTC,Inside,25602
2025-01-08 11:00:00.000000 UTC,Outside,108823
2025-01-08 12:00:00.000000 UTC,Inside,28399
2025-01-08 12:00:00.000000 UTC,Outside,115817
2025-01-08 13:00:00.000000 UTC,Inside,32638
2025-01-08 13:00:00.000000 UTC,Outside,134250
2025-01-08 14:00:00.000000 UTC,Inside,43326
2025-01-08 14:00:00.000000 UTC,Outside,173045
2025-01-08 15:00:00.000000 UTC,Inside,59232
2025-01-08 15:00:00.000000 UTC,Outside,218603
2025-01-08 16:00:00.000000 UTC,Inside,78047
2025-01-08 16:00:00.000000 UTC,Outside,248888
2025-01-08 17:00:00.000000 UTC,Inside,113893
2025-01-08 17:00:00.000000 UTC,Outside,308463
2025-01-08 18:00:00.000000 UTC,Inside,81463
2025-01-08 18:00:00.000000 UTC,Outside,218025
2025-01-08 19:00:00.000000 UTC,Inside,44979
2025-01-08 19:00:00.000000 UTC,Outside,125301
2025-01-08 20:00:00.000000 UTC,Inside,29431
2025-01-08 20:00:00.000000 UTC,Outside,85740
2025-01-08 21:00:00.000000 UTC,Inside,28021
2025-01-08 21:00:00.000000 UTC,Outside,67895
2025-01-08 22:00:00.000000 UTC,Inside,23307
2025-01-08 22:00:00.000000 UTC,Outside,51420
2025-01-08 23:00:00.000000 UTC,Inside,10626
2025-01-08 23:00:00.000000 UTC,Outside,29145
2025-01-09 00:00:00.000000 UTC,Inside,5837
2025-01-09 00:00:00.000000 UTC,Outside,14385
2025-01-09 01:00:00.000000 UTC,Inside,1781
2025-01-09 01:00:00.000000 UTC,Outside,5814
2025-01-09 02:00:00.000000 UTC,Inside,996
2025-01-09 02:00:00.000000 UTC,Outside,3911
2025-01-09 03:00:00.000000 UTC,Inside,744
2025-01-09 03:00:00.000000 UTC,Outside,5408
2025-01-09 04:00:00.000000 UTC,Inside,1394
2025-01-09 04:00:00.000000 UTC,Outside,16539
2025-01-09 05:00:00.000000 UTC,Inside,6342
2025-01-09 05:00:00.000000 UTC,Outside,56839
2025-01-09 06:00:00.000000 UTC,Inside,18305
2025-01-09 06:00:00.000000 UTC,Outside,128405
2025-01-09 07:00:00.000000 UTC,Inside,40242
2025-01-09 07:00:00.000000 UTC,Outside,267655
2025-01-09 08:00:00.000000 UTC,Inside,65078
2025-01-09 08:00:00.000000 UTC,Outside,322967
2025-01-09 09:00:00.000000 UTC,Inside,45059
2025-01-09 09:00:00.000000 UTC,Outside,193541
2025-01-09 10:00:00.000000 UTC,Inside,26679
2025-01-09 10:00:00.000000 UTC,Outside,121217
2025-01-09 11:00:00.000000 UTC,Inside,25661
2025-01-09 11:00:00.000000 UTC,Outside,107910
2025-01-09 12:00:00.000000 UTC,Inside,28115
2025-01-09 12:00:00.000000 UTC,Outside,113973
2025-01-09 13:00:00.000000 UTC,Inside,32114
2025-01-09 13:00:00.000000 UTC,Outside,131601
2025-01-09 14:00:00.000000 UTC,Inside,43514
2025-01-09 14:00:00.000000 UTC,Outside,173809
2025-01-09 15:00:00.000000 UTC,Inside,59237
2025-01-09 15:00:00.000000 UTC,Outside,221696
2025-01-09 16:00:00.000000 UTC,Inside,73223
2025-01-09 16:00:00.000000 UTC,Outside,247533
2025-01-09 17:00:00.000000 UTC,Inside,105490
2025-01-09 17:00:00.000000 UTC,Outside,296773
2025-01-09 18:00:00.000000 UTC,Inside,77268
2025-01-09 18:00:00.000000 UTC,Outside,212877
2025-01-09 19:00:00.000000 UTC,Inside,43888
2025-01-09 19:00:00.000000 UTC,Outside,127003
2025-01-09 20:00:00.000000 UTC,Inside,30655
2025-01-09 20:00:00.000000 UTC,Outside,88923
2025-01-09 21:00:00.000000 UTC,Inside,29094
2025-01-09 21:00:00.000000 UTC,Outside,72145
2025-01-09 22:00:00.000000 UTC,Inside,21258
2025-01-09 22:00:00.000000 UTC,Outside,53667
2025-01-09 23:00:00.000000 UTC,Inside,12102
2025-01-09 23:00:00.000000 UTC,Outside,34438
2025-01-10 00:00:00.000000 UTC,Inside,6612
2025-01-10 00:00:00.000000 UTC,Outside,16810
2025-01-10 01:00:00.000000 UTC,Inside,2287
2025-01-10 01:00:00.000000 UTC,Outside,6984
2025-01-10 02:00:00.000000 UTC,Inside,1218
2025-01-10 02:00:00.000000 UTC,Outside,4448
2025-01-10 03:00:00.000000 UTC,Inside,854
2025-01-10 03:00:00.000000 UTC,Outside,5565
2025-01-10 04:00:00.000000 UTC,Inside,1413
2025-01-10 04:00:00.000000 UTC,Outside,16427
2025-01-10 05:00:00.000000 UTC,Inside,6260
2025-01-10 05:00:00.000000 UTC,Outside,56788
2025-01-10 06:00:00.000000 UTC,Inside,16797
2025-01-10 06:00:00.000000 UTC,Outside,123675
2025-01-10 07:00:00.000000 UTC,Inside,33973
2025-01-10 07:00:00.000000 UTC,Outside,246167
2025-01-10 08:00:00.000000 UTC,Inside,43267
2025-01-10 08:00:00.000000 UTC,Outside,251068
2025-01-10 09:00:00.000000 UTC,Inside,31232
2025-01-10 09:00:00.000000 UTC,Outside,155901
2025-01-10 10:00:00.000000 UTC,Inside,24363
2025-01-10 10:00:00.000000 UTC,Outside,115682
2025-01-10 11:00:00.000000 UTC,Inside,25834
2025-01-10 11:00:00.000000 UTC,Outside,110598
2025-01-10 12:00:00.000000 UTC,Inside,29089
2025-01-10 12:00:00.000000 UTC,Outside,119728
2025-01-10 13:00:00.000000 UTC,Inside,34186
2025-01-10 13:00:00.000000 UTC,Outside,141999
2025-01-10 14:00:00.000000 UTC,Inside,45642
2025-01-10 14:00:00.000000 UTC,Outside,183439
2025-01-10 15:00:00.000000 UTC,Inside,59706
2025-01-10 15:00:00.000000 UTC,Outside,229167
2025-01-10 16:00:00.000000 UTC,Inside,67974
2025-01-10 16:00:00.000000 UTC,Outside,237254
2025-01-10 17:00:00.000000 UTC,Inside,79065
2025-01-10 17:00:00.000000 UTC,Outside,253862
2025-01-10 18:00:00.000000 UTC,Inside,61970
2025-01-10 18:00:00.000000 UTC,Outside,194780
2025-01-10 19:00:00.000000 UTC,Inside,42355
2025-01-10 19:00:00.000000 UTC,Outside,132875
2025-01-10 20:00:00.000000 UTC,Inside,30613
2025-01-10 20:00:00.000000 UTC,Outside,95035
2025-01-10 21:00:00.000000 UTC,Inside,30213
2025-01-10 21:00:00.000000 UTC,Outside,79585
2025-01-10 22:00:00.000000 UTC,Inside,26047
2025-01-10 22:00:00.000000 UTC,Outside,67619
2025-01-10 23:00:00.000000 UTC,Inside,17957
2025-01-10 23:00:00.000000 UTC,Outside,48948
2025-01-11 00:00:00.000000 UTC,Inside,11180
2025-01-11 00:00:00.000000 UTC,Outside,28127
2025-01-11 01:00:00.000000 UTC,Inside,5213
2025-01-11 01:00:00.000000 UTC,Outside,13289
2025-01-11 02:00:00.000000 UTC,Inside,2585
2025-01-11 02:00:00.000000 UTC,Outside,7539
2025-01-11 03:00:00.000000 UTC,Inside,1768
2025-01-11 03:00:00.000000 UTC,Outside,6181
2025-01-11 04:00:00.000000 UTC,Inside,1431
2025-01-11 04:00:00.000000 UTC,Outside,9641
2025-01-11 05:00:00.000000 UTC,Inside,2032
2025-01-11 05:00:00.000000 UTC,Outside,20971
2025-01-11 06:00:00.000000 UTC,Inside,4705
2025-01-11 06:00:00.000000 UTC,Outside,40611
2025-01-11 07:00:00.000000 UTC,Inside,7653
2025-01-11 07:00:00.000000 UTC,Outside,59576
2025-01-11 08:00:00.000000 UTC,Inside,10146
2025-01-11 08:00:00.000000 UTC,Outside,74865
2025-01-11 09:00:00.000000 UTC,Inside,14429
2025-01-11 09:00:00.000000 UTC,Outside,86088
2025-01-11 10:00:00.000000 UTC,Inside,19548
2025-01-11 10:00:00.000000 UTC,Outside,94187
2025-01-11 11:00:00.000000 UTC,Inside,24842
2025-01-11 11:00:00.000000 UTC,Outside,106123
2025-01-11 12:00:00.000000 UTC,Inside,30130
2025-01-11 12:00:00.000000 UTC,Outside,121117
2025-01-11 13:00:00.000000 UTC,Inside,33962
2025-01-11 13:00:00.000000 UTC,Outside,132250
2025-01-11 14:00:00.000000 UTC,Inside,37206
2025-01-11 14:00:00.000000 UTC,Outside,140124
2025-01-11 15:00:00.000000 UTC,Inside,41661
2025-01-11 15:00:00.000000 UTC,Outside,149271
2025-01-11 16:00:00.000000 UTC,Inside,45191
2025-01-11 16:00:00.000000 UTC,Outside,149834
2025-01-11 17:00:00.000000 UTC,Inside,43181
2025-01-11 17:00:00.000000 UTC,Outside,141445
2025-01-11 18:00:00.000000 UTC,Inside,39636
2025-01-11 18:00:00.000000 UTC,Outside,125069
2025-01-11 19:00:00.000000 UTC,Inside,33701
2025-01-11 19:00:00.000000 UTC,Outside,102950
2025-01-11 20:00:00.000000 UTC,Inside,25971
2025-01-11 20:00:00.000000 UTC,Outside,77594
2025-01-11 21:00:00.000000 UTC,Inside,24173
2025-01-11 21:00:00.000000 UTC,Outside,66804
2025-01-11 22:00:00.000000 UTC,Inside,24275
2025-01-11 22:00:00.000000 UTC,Outside,59997
2025-01-11 23:00:00.000000 UTC,Inside,17803
2025-01-11 23:00:00.000000 UTC,Outside,45579
2025-01-12 00:00:00.000000 UTC,Inside,10017
2025-01-12 00:00:00.000000 UTC,Outside,25967
2025-01-12 01:00:00.000000 UTC,Inside,5143
2025-01-12 01:00:00.000000 UTC,Outside,12797
2025-01-12 02:00:00.000000 UTC,Inside,2712
2025-01-12 02:00:00.000000 UTC,Outside,7299
2025-01-12 03:00:00.000000 UTC,Inside,1630
2025-01-12 03:00:00.000000 UTC,Outside,5797
2025-01-12 04:00:00.000000 UTC,Inside,1431
2025-01-12 04:00:00.000000 UTC,Outside,8278
2025-01-12 05:00:00.000000 UTC,Inside,1579
2025-01-12 05:00:00.000000 UTC,Outside,15226
2025-01-12 06:00:00.000000 UTC,Inside,3169
2025-01-12 06:00:00.000000 UTC,Outside,27849
2025-01-12 07:00:00.000000 UTC,Inside,5278
2025-01-12 07:00:00.000000 UTC,Outside,40985
2025-01-12 08:00:00.000000 UTC,Inside,7676
2025-01-12 08:00:00.000000 UTC,Outside,53937
2025-01-12 09:00:00.000000 UTC,Inside,11820
2025-01-12 09:00:00.000000 UTC,Outside,68977
2025-01-12 10:00:00.000000 UTC,Inside,16404
2025-01-12 10:00:00.000000 UTC,Outside,81686
2025-01-12 11:00:00.000000 UTC,Inside,21511
2025-01-12 11:00:00.000000 UTC,Outside,92535
2025-01-12 12:00:00.000000 UTC,Inside,26198
2025-01-12 12:00:00.000000 UTC,Outside,106332
2025-01-12 13:00:00.000000 UTC,Inside,28596
2025-01-12 13:00:00.000000 UTC,Outside,116233
2025-01-12 14:00:00.000000 UTC,Inside,31360
2025-01-12 14:00:00.000000 UTC,Outside,122637
2025-01-12 15:00:00.000000 UTC,Inside,34172
2025-01-12 15:00:00.000000 UTC,Outside,121632
2025-01-12 16:00:00.000000 UTC,Inside,35668
2025-01-12 16:00:00.000000 UTC,Outside,119727
2025-01-12 17:00:00.000000 UTC,Inside,36821
2025-01-12 17:00:00.000000 UTC,Outside,111816
2025-01-12 18:00:00.000000 UTC,Inside,31437
2025-01-12 18:00:00.000000 UTC,Outside,91821
2025-01-12 19:00:00.000000 UTC,Inside,23500
2025-01-12 19:00:00.000000 UTC,Outside,70205
2025-01-12 20:00:00.000000 UTC,Inside,19141
2025-01-12 20:00:00.000000 UTC,Outside,56596
2025-01-12 21:00:00.000000 UTC,Inside,16161
2025-01-12 21:00:00.000000 UTC,Outside,46433
2025-01-12 22:00:00.000000 UTC,Inside,12735
2025-01-12 22:00:00.000000 UTC,Outside,36981
2025-01-12 23:00:00.000000 UTC,Inside,8269
2025-01-12 23:00:00.000000 UTC,Outside,24634
2025-01-13 00:00:00.000000 UTC,Inside,4069
2025-01-13 00:00:00.000000 UTC,Outside,11910
2025-01-13 01:00:00.000000 UTC,Inside,1631
2025-01-13 01:00:00.000000 UTC,Outside,5110
2025-01-13 02:00:00.000000 UTC,Inside,881
2025-01-13 02:00:00.000000 UTC,Outside,3873
2025-01-13 03:00:00.000000 UTC,Inside,681
2025-01-13 03:00:00.000000 UTC,Outside,5406
2025-01-13 04:00:00.000000 UTC,Inside,1335
2025-01-13 04:00:00.000000 UTC,Outside,17092
2025-01-13 05:00:00.000000 UTC,Inside,6261
2025-01-13 05:00:00.000000 UTC,Outside,59644
2025-01-13 06:00:00.000000 UTC,Inside,19192
2025-01-13 06:00:00.000000 UTC,Outside,134077
2025-01-13 07:00:00.000000 UTC,Inside,41294
2025-01-13 07:00:00.000000 UTC,Outside,273993
2025-01-13 08:00:00.000000 UTC,Inside,60193
2025-01-13 08:00:00.000000 UTC,Outside,310041
2025-01-13 09:00:00.000000 UTC,Inside,37889
2025-01-13 09:00:00.000000 UTC,Outside,178220
2025-01-13 10:00:00.000000 UTC,Inside,23722
2025-01-13 10:00:00.000000 UTC,Outside,116130
2025-01-13 11:00:00.000000 UTC,Inside,23237
2025-01-13 11:00:00.000000 UTC,Outside,104709
2025-01-13 12:00:00.000000 UTC,Inside,26093
2025-01-13 12:00:00.000000 UTC,Outside,110009
2025-01-13 13:00:00.000000 UTC,Inside,29689
2025-01-13 13:00:00.000000 UTC,Outside,128729
2025-01-13 14:00:00.000000 UTC,Inside,40171
2025-01-13 14:00:00.000000 UTC,Outside,165659
2025-01-13 15:00:00.000000 UTC,Inside,54947
2025-01-13 15:00:00.000000 UTC,Outside,216084
2025-01-13 16:00:00.000000 UTC,Inside,67920
2025-01-13 16:00:00.000000 UTC,Outside,240318
2025-01-13 17:00:00.000000 UTC,Inside,95219
2025-01-13 17:00:00.000000 UTC,Outside,284365
2025-01-13 18:00:00.000000 UTC,Inside,68476
2025-01-13 18:00:00.000000 UTC,Outside,198930
2025-01-13 19:00:00.000000 UTC,Inside,38296
2025-01-13 19:00:00.000000 UTC,Outside,119784
2025-01-13 20:00:00.000000 UTC,Inside,25533
2025-01-13 20:00:00.000000 UTC,Outside,83638
2025-01-13 21:00:00.000000 UTC,Inside,20097
2025-01-13 21:00:00.000000 UTC,Outside,63111
2025-01-13 22:00:00.000000 UTC,Inside,16763
2025-01-13 22:00:00.000000 UTC,Outside,49116
2025-01-13 23:00:00.000000 UTC,Inside,9475
2025-01-13 23:00:00.000000 UTC,Outside,28766
2025-01-14 00:00:00.000000 UTC,Inside,5389
2025-01-14 00:00:00.000000 UTC,Outside,14522
2025-01-14 01:00:00.000000 UTC,Inside,1683
2025-01-14 01:00:00.000000 UTC,Outside,5591
2025-01-14 02:00:00.000000 UTC,Inside,979
2025-01-14 02:00:00.000000 UTC,Outside,4057
2025-01-14 03:00:00.000000 UTC,Inside,706
2025-01-14 03:00:00.000000 UTC,Outside,5598
2025-01-14 04:00:00.000000 UTC,Inside,1386
2025-01-14 04:00:00.000000 UTC,Outside,17494
2025-01-14 05:00:00.000000 UTC,Inside,6540
2025-01-14 05:00:00.000000 UTC,Outside,61522
2025-01-14 06:00:00.000000 UTC,Inside,20526
2025-01-14 06:00:00.000000 UTC,Outside,139811
2025-01-14 07:00:00.000000 UTC,Inside,44956
2025-01-14 07:00:00.000000 UTC,Outside,291619
2025-01-14 08:00:00.000000 UTC,Inside,73420
2025-01-14 08:00:00.000000 UTC,Outside,352701
2025-01-14 09:00:00.000000 UTC,Inside,47098
2025-01-14 09:00:00.000000 UTC,Outside,204816
2025-01-14 10:00:00.000000 UTC,Inside,27157
2025-01-14 10:00:00.000000 UTC,Outside,125333
2025-01-14 11:00:00.000000 UTC,Inside,24804
2025-01-14 11:00:00.000000 UTC,Outside,109491
2025-01-14 12:00:00.000000 UTC,Inside,27178
2025-01-14 12:00:00.000000 UTC,Outside,114080
2025-01-14 13:00:00.000000 UTC,Inside,30837
2025-01-14 13:00:00.000000 UTC,Outside,131909
2025-01-14 14:00:00.000000 UTC,Inside,41474
2025-01-14 14:00:00.000000 UTC,Outside,172160
2025-01-14 15:00:00.000000 UTC,Inside,59057
2025-01-14 15:00:00.000000 UTC,Outside,223469
2025-01-14 16:00:00.000000 UTC,Inside,76894
2025-01-14 16:00:00.000000 UTC,Outside,255051
2025-01-14 17:00:00.000000 UTC,Inside,116175
2025-01-14 17:00:00.000000 UTC,Outside,317957
2025-01-14 18:00:00.000000 UTC,Inside,81544
2025-01-14 18:00:00.000000 UTC,Outside,222030
2025-01-14 19:00:00.000000 UTC,Inside,44402
2025-01-14 19:00:00.000000 UTC,Outside,130072
2025-01-14 20:00:00.000000 UTC,Inside,29683
2025-01-14 20:00:00.000000 UTC,Outside,90982
2025-01-14 21:00:00.000000 UTC,Inside,27323
2025-01-14 21:00:00.000000 UTC,Outside,70265
2025-01-14 22:00:00.000000 UTC,Inside,18870
2025-01-14 22:00:00.000000 UTC,Outside,51499
2025-01-14 23:00:00.000000 UTC,Inside,10516
2025-01-14 23:00:00.000000 UTC,Outside,29622
2025-01-15 00:00:00.000000 UTC,Inside,5748
2025-01-15 00:00:00.000000 UTC,Outside,14795
2025-01-15 01:00:00.000000 UTC,Inside,1847
2025-01-15 01:00:00.000000 UTC,Outside,5570
2025-01-15 02:00:00.000000 UTC,Inside,995
2025-01-15 02:00:00.000000 UTC,Outside,3842
2025-01-15 03:00:00.000000 UTC,Inside,785
2025-01-15 03:00:00.000000 UTC,Outside,5507
2025-01-15 04:00:00.000000 UTC,Inside,1367
2025-01-15 04:00:00.000000 UTC,Outside,16762
2025-01-15 05:00:00.000000 UTC,Inside,6826
2025-01-15 05:00:00.000000 UTC,Outside,60796
2025-01-15 06:00:00.000000 UTC,Inside,20008
2025-01-15 06:00:00.000000 UTC,Outside,136313
2025-01-15 07:00:00.000000 UTC,Inside,44446
2025-01-15 07:00:00.000000 UTC,Outside,289939
2025-01-15 08:00:00.000000 UTC,Inside,73645
2025-01-15 08:00:00.000000 UTC,Outside,350385
2025-01-15 09:00:00.000000 UTC,Inside,47925
2025-01-15 09:00:00.000000 UTC,Outside,205287
2025-01-15 10:00:00.000000 UTC,Inside,27512
2025-01-15 10:00:00.000000 UTC,Outside,126977
2025-01-15 11:00:00.000000 UTC,Inside,25575
2025-01-15 11:00:00.000000 UTC,Outside,113040
2025-01-15 12:00:00.000000 UTC,Inside,28669
2025-01-15 12:00:00.000000 UTC,Outside,118993
2025-01-15 13:00:00.000000 UTC,Inside,32814
2025-01-15 13:00:00.000000 UTC,Outside,136968
2025-01-15 14:00:00.000000 UTC,Inside,43320
2025-01-15 14:00:00.000000 UTC,Outside,175911
2025-01-15 15:00:00.000000 UTC,Inside,59163
2025-01-15 15:00:00.000000 UTC,Outside,222509
2025-01-15 16:00:00.000000 UTC,Inside,77871
2025-01-15 16:00:00.000000 UTC,Outside,251490
2025-01-15 17:00:00.000000 UTC,Inside,115052
2025-01-15 17:00:00.000000 UTC,Outside,314495
2025-01-15 18:00:00.000000 UTC,Inside,82170
2025-01-15 18:00:00.000000 UTC,Outside,222093
2025-01-15 19:00:00.000000 UTC,Inside,45872
2025-01-15 19:00:00.000000 UTC,Outside,132475
2025-01-15 20:00:00.000000 UTC,Inside,31631
2025-01-15 20:00:00.000000 UTC,Outside,93130
2025-01-15 21:00:00.000000 UTC,Inside,26912
2025-01-15 21:00:00.000000 UTC,Outside,72079
2025-01-15 22:00:00.000000 UTC,Inside,20338
2025-01-15 22:00:00.000000 UTC,Outside,54297
2025-01-15 23:00:00.000000 UTC,Inside,10688
2025-01-15 23:00:00.000000 UTC,Outside,31295
2025-01-16 00:00:00.000000 UTC,Inside,7292
2025-01-16 00:00:00.000000 UTC,Outside,15929
2025-01-16 01:00:00.000000 UTC,Inside,2094
2025-01-16 01:00:00.000000 UTC,Outside,6108
2025-01-16 02:00:00.000000 UTC,Inside,1048
2025-01-16 02:00:00.000000 UTC,Outside,4042
2025-01-16 03:00:00.000000 UTC,Inside,743
2025-01-16 03:00:00.000000 UTC,Outside,5677
2025-01-16 04:00:00.000000 UTC,Inside,1392
2025-01-16 04:00:00.000000 UTC,Outside,17105
2025-01-16 05:00:00.000000 UTC,Inside,6490
2025-01-16 05:00:00.000000 UTC,Outside,59743
2025-01-16 06:00:00.000000 UTC,Inside,19475
2025-01-16 06:00:00.000000 UTC,Outside,134313
2025-01-16 07:00:00.000000 UTC,Inside,42384
2025-01-16 07:00:00.000000 UTC,Outside,280315
2025-01-16 08:00:00.000000 UTC,Inside,69000
2025-01-16 08:00:00.000000 UTC,Outside,335326
2025-01-16 09:00:00.000000 UTC,Inside,45519
2025-01-16 09:00:00.000000 UTC,Outside,200717
2025-01-16 10:00:00.000000 UTC,Inside,27427
2025-01-16 10:00:00.000000 UTC,Outside,126135
2025-01-16 11:00:00.000000 UTC,Inside,26296
2025-01-16 11:00:00.000000 UTC,Outside,112485
2025-01-16 12:00:00.000000 UTC,Inside,28883
2025-01-16 12:00:00.000000 UTC,Outside,117886
2025-01-16 13:00:00.000000 UTC,Inside,32954
2025-01-16 13:00:00.000000 UTC,Outside,135288
2025-01-16 14:00:00.000000 UTC,Inside,43311
2025-01-16 14:00:00.000000 UTC,Outside,176269
2025-01-16 15:00:00.000000 UTC,Inside,59609
2025-01-16 15:00:00.000000 UTC,Outside,225800
2025-01-16 16:00:00.000000 UTC,Inside,75873
2025-01-16 16:00:00.000000 UTC,Outside,252059
2025-01-16 17:00:00.000000 UTC,Inside,110948
2025-01-16 17:00:00.000000 UTC,Outside,310117
2025-01-16 18:00:00.000000 UTC,Inside,83748
2025-01-16 18:00:00.000000 UTC,Outside,226552
2025-01-16 19:00:00.000000 UTC,Inside,47275
2025-01-16 19:00:00.000000 UTC,Outside,137418
2025-01-16 20:00:00.000000 UTC,Inside,32615
2025-01-16 20:00:00.000000 UTC,Outside,97142
2025-01-16 21:00:00.000000 UTC,Inside,29725
2025-01-16 21:00:00.000000 UTC,Outside,76105
2025-01-16 22:00:00.000000 UTC,Inside,23206
2025-01-16 22:00:00.000000 UTC,Outside,59498
2025-01-16 23:00:00.000000 UTC,Inside,12252
2025-01-16 23:00:00.000000 UTC,Outside,35111
2025-01-17 00:00:00.000000 UTC,Inside,7229
2025-01-17 00:00:00.000000 UTC,Outside,18098
2025-01-17 01:00:00.000000 UTC,Inside,2417
2025-01-17 01:00:00.000000 UTC,Outside,7109
2025-01-17 02:00:00.000000 UTC,Inside,1253
2025-01-17 02:00:00.000000 UTC,Outside,4605
2025-01-17 03:00:00.000000 UTC,Inside,897
2025-01-17 03:00:00.000000 UTC,Outside,5829
2025-01-17 04:00:00.000000 UTC,Inside,1372
2025-01-17 04:00:00.000000 UTC,Outside,16826
2025-01-17 05:00:00.000000 UTC,Inside,5950
2025-01-17 05:00:00.000000 UTC,Outside,57658
2025-01-17 06:00:00.000000 UTC,Inside,16854
2025-01-17 06:00:00.000000 UTC,Outside,124294
2025-01-17 07:00:00.000000 UTC,Inside,33086
2025-01-17 07:00:00.000000 UTC,Outside,243776
2025-01-17 08:00:00.000000 UTC,Inside,42860
2025-01-17 08:00:00.000000 UTC,Outside,249840
2025-01-17 09:00:00.000000 UTC,Inside,31237
2025-01-17 09:00:00.000000 UTC,Outside,158801
2025-01-17 10:00:00.000000 UTC,Inside,24997
2025-01-17 10:00:00.000000 UTC,Outside,118358
2025-01-17 11:00:00.000000 UTC,Inside,26338
2025-01-17 11:00:00.000000 UTC,Outside,114889
2025-01-17 12:00:00.000000 UTC,Inside,30820
2025-01-17 12:00:00.000000 UTC,Outside,125848
2025-01-17 13:00:00.000000 UTC,Inside,35713
2025-01-17 13:00:00.000000 UTC,Outside,147049
2025-01-17 14:00:00.000000 UTC,Inside,46175
2025-01-17 14:00:00.000000 UTC,Outside,189835
2025-01-17 15:00:00.000000 UTC,Inside,60881
2025-01-17 15:00:00.000000 UTC,Outside,233786
2025-01-17 16:00:00.000000 UTC,Inside,68454
2025-01-17 16:00:00.000000 UTC,Outside,240806
2025-01-17 17:00:00.000000 UTC,Inside,76653
2025-01-17 17:00:00.000000 UTC,Outside,248575
2025-01-17 18:00:00.000000 UTC,Inside,59257
2025-01-17 18:00:00.000000 UTC,Outside,193950
2025-01-17 19:00:00.000000 UTC,Inside,41794
2025-01-17 19:00:00.000000 UTC,Outside,136601
2025-01-17 20:00:00.000000 UTC,Inside,31230
2025-01-17 20:00:00.000000 UTC,Outside,98033
